from-version,to-version,from-symbol,modification,to-symbol,modification2
20210101,20220101,F24H0001240000,c,F24H0015232000,n
20210101,20220101,F24H0001240000,c,F24H0015235000,n
20210101,20220101,F24H0001240000,c,F24H0015238000,n
20210101,20220101,F24H0001240000,c,F24H0015242000,n
20210101,20220101,F24H0001240000,c,F24H0015246000,n
20210101,20220101,F24H0001240000,c,F24H0015248000,n
20210101,20220101,F24H0001240000,c,F24H0015250000,n
20210101,20220101,F24H0001240000,c,F24H0015254000,n
20210101,20220101,F24H0001240000,c,F24H0015258000,n
20210101,20220101,F24H0001240000,c,F24H0015262000,n
20210101,20220101,F24H0001240000,c,F24H0015265000,n
20210101,20220101,F24H0001240000,c,F24H0015269000,n
20210101,20220101,F24H0001240000,c,F24H0015273000,n
20210101,20220101,F24H0001240000,c,F24H0015277000,n
20210101,20220101,F24H0001240000,c,F24H0015281000,n
20210101,20220101,F24H0001240000,c,F24H0015288000,n
20210101,20220101,F24H0001240000,c,F24H0015292000,n
20210101,20220101,F24H0001240000,c,F24H0015296000,n
20210101,20220101,F24H0001240000,c,F24H0015300000,n
20210101,20220101,F24H0001240000,c,F24H0015305000,n
20210101,20220101,F24H0001240000,c,F24H0015310000,n
20210101,20220101,F24H0001240000,c,F24H0015315000,n
20210101,20220101,F24H0001240000,c,F24H0015320000,n
20210101,20220101,F24H0001240000,c,F24H0015325000,n
20210101,20220101,F24H0001240000,c,F24H0015330000,n
20210101,20220101,F24H0001240000,c,F24H0015335000,n
20210101,20220101,F24H0001240000,c,F24H0015340000,n
20210101,20220101,F24H0001240000,c,F24H0015345000,n
20210101,20220101,F24H0001240000,c,F24H0015350000,n
20210101,20220101,F24H0001240000,c,F24H0015355000,n
20210101,20220101,F24H0001240000,c,F24H0015360000,n
20210101,20220101,F24H0001240000,c,F24H0015365000,n
20210101,20220101,F24H0001240000,c,F24H0015370000,n
20210101,20220101,F24H0001240000,c,F24H0015375000,n
20210101,20220101,F24H0001240000,c,F24H0015380000,n
20210101,20220101,F24H0001240000,c,F24H0015385000,n
20210101,20220101,F24H0001240000,c,F24H0015390000,n
20210101,20220101,F24H0001240000,c,F24H0015395000,n
20210101,20220101,F24H0001240000,c,F24H0015400000,n
20210101,20220101,F24H0001240000,c,F24H0015407000,n
20210101,20220101,F24H0001240000,c,F24H0015414000,n
20210101,20220101,F24H0001240000,c,F24H0015421000,n
20210101,20220101,F24H0001240000,c,F24H0015429000,n
20210101,20220101,F24H0001240000,c,F24H0015436000,n
20210101,20220101,F24H0001240000,c,F24H0015443000,n
20210101,20220101,F24H0001240000,c,F24H0015450000,n
20210101,20220101,F24H0001240000,c,F24H0015457000,n
20210101,20220101,F24H0001240000,c,F24H0015464000,n
20210101,20220101,F24H0001240000,c,F24H0015479000,n
20210101,20220101,F24H0001240000,c,F24H0015486000,n
20210101,20220101,F24H0001240000,c,F24H0015493000,n
20210101,20220101,F24H0001400000,c,F24H0001240000,c
20210101,20220101,F24H0001400000,c,F24H0001260000,t
20210101,20220101,F24H0001400000,c,F24H0001280000,t
20210101,20220101,F24H0001400000,c,F24H0001300000,t
20210101,20220101,F24H0001400000,c,F24H0001320000,t
20210101,20220101,F24H0001400000,c,F24H0001380000,t
20210101,20220101,F24H0001400000,c,F24H0001400000,c
20210101,20220101,F24H0001400000,c,F24H0015000000,n
20210101,20220101,F24H0001400000,c,F24H0015100000,n
20210101,20220101,F24H0001400000,c,F24H0015104000,n
20210101,20220101,F24H0001400000,c,F24H0015108000,n
20210101,20220101,F24H0001400000,c,F24H0015112000,n
20210101,20220101,F24H0001400000,c,F24H0015116000,n
20210101,20220101,F24H0001400000,c,F24H0015120000,n
20210101,20220101,F24H0001400000,c,F24H0015124000,n
20210101,20220101,F24H0001400000,c,F24H0015128000,n
20210101,20220101,F24H0001400000,c,F24H0015132000,n
20210101,20220101,F24H0001400000,c,F24H0015136000,n
20210101,20220101,F24H0001400000,c,F24H0015140000,n
20210101,20220101,F24H0001400000,c,F24H0015144000,n
20210101,20220101,F24H0001400000,c,F24H0015148000,n
20210101,20220101,F24H0001400000,c,F24H0015152000,n
20210101,20220101,F24H0001400000,c,F24H0015156000,n
20210101,20220101,F24H0001400000,c,F24H0015160000,n
20210101,20220101,F24H0001400000,c,F24H0015164000,n
20210101,20220101,F24H0001400000,c,F24H0015168000,n
20210101,20220101,F24H0001400000,c,F24H0015172000,n
20210101,20220101,F24H0001400000,c,F24H0015174000,n
20210101,20220101,F24H0001400000,c,F24H0015175000,n
20210101,20220101,F24H0001400000,c,F24H0015176000,n
20210101,20220101,F24H0001400000,c,F24H0015180000,n
20210101,20220101,F24H0001400000,c,F24H0015184000,n
20210101,20220101,F24H0001400000,c,F24H0015196000,n
20210101,20220101,F24H0001400000,c,F24H0015200000,n
20210101,20220101,F24H0001400000,c,F24H0015204000,n
20210101,20220101,F24H0001400000,c,F24H0015208000,n
20210101,20220101,F24H0001400000,c,F24H0015212000,n
20210101,20220101,F24H0001400000,c,F24H0015215000,n
20210101,20220101,F24H0001400000,c,F24H0015219000,n
20210101,20220101,F24H0001400000,c,F24H0015223000,n
20210101,20220101,F24H0001400000,c,F24H0015225000,n
20210101,20220101,F24H0001400000,c,F24H0015227000,n
20210101,20220101,F24H0001400000,c,F24H0015231000,n
20210101,20220101,F24H0001400000,c,F24H0015232000,n
20210101,20220101,F24H0001400000,c,F24H0015235000,n
20210101,20220101,F24H0001400000,c,F24H0015238000,n
20210101,20220101,F24H0001400000,c,F24H0015242000,n
20210101,20220101,F24H0001400000,c,F24H0015246000,n
20210101,20220101,F24H0001400000,c,F24H0015248000,n
20210101,20220101,F24H0001400000,c,F24H0015250000,n
20210101,20220101,F24H0001400000,c,F24H0015254000,n
20210101,20220101,F24H0001400000,c,F24H0015258000,n
20210101,20220101,F24H0001400000,c,F24H0015262000,n
20210101,20220101,F24H0001400000,c,F24H0015265000,n
20210101,20220101,F24H0001400000,c,F24H0015269000,n
20210101,20220101,F24H0001400000,c,F24H0015273000,n
20210101,20220101,F24H0001400000,c,F24H0015277000,n
20210101,20220101,F24H0001400000,c,F24H0015281000,n
20210101,20220101,F24H0001400000,c,F24H0015288000,n
20210101,20220101,F24H0001400000,c,F24H0015292000,n
20210101,20220101,F24H0001400000,c,F24H0015296000,n
20210101,20220101,F24H0001400000,c,F24H0015300000,n
20210101,20220101,F24H0001400000,c,F24H0015305000,n
20210101,20220101,F24H0001400000,c,F24H0015310000,n
20210101,20220101,F24H0001400000,c,F24H0015315000,n
20210101,20220101,F24H0001400000,c,F24H0015320000,n
20210101,20220101,F24H0001400000,c,F24H0015325000,n
20210101,20220101,F24H0001400000,c,F24H0015330000,n
20210101,20220101,F24H0001400000,c,F24H0015335000,n
20210101,20220101,F24H0001400000,c,F24H0015340000,n
20210101,20220101,F24H0001400000,c,F24H0015345000,n
20210101,20220101,F24H0001400000,c,F24H0015350000,n
20210101,20220101,F24H0001400000,c,F24H0015355000,n
20210101,20220101,F24H0001400000,c,F24H0015360000,n
20210101,20220101,F24H0001400000,c,F24H0015365000,n
20210101,20220101,F24H0001400000,c,F24H0015370000,n
20210101,20220101,F24H0001400000,c,F24H0015375000,n
20210101,20220101,F24H0001400000,c,F24H0015380000,n
20210101,20220101,F24H0001400000,c,F24H0015385000,n
20210101,20220101,F24H0001400000,c,F24H0015390000,n
20210101,20220101,F24H0001400000,c,F24H0015395000,n
20210101,20220101,F24H0001400000,c,F24H0015400000,n
20210101,20220101,F24H0001400000,c,F24H0015407000,n
20210101,20220101,F24H0001400000,c,F24H0015414000,n
20210101,20220101,F24H0001400000,c,F24H0015421000,n
20210101,20220101,F24H0001400000,c,F24H0015429000,n
20210101,20220101,F24H0001400000,c,F24H0015436000,n
20210101,20220101,F24H0001400000,c,F24H0015443000,n
20210101,20220101,F24H0001400000,c,F24H0015450000,n
20210101,20220101,F24H0001400000,c,F24H0015457000,n
20210101,20220101,F24H0001400000,c,F24H0015464000,n
20210101,20220101,F24H0001400000,c,F24H0015479000,n
20210101,20220101,F24H0001400000,c,F24H0015486000,n
20210101,20220101,F24H0001400000,c,F24H0015493000,n
20210101,20220101,F24H0001440000,c,F24H0001240000,c
20210101,20220101,F24H0001440000,c,F24H0001260000,t
20210101,20220101,F24H0001440000,c,F24H0001280000,t
20210101,20220101,F24H0001440000,c,F24H0001300000,t
20210101,20220101,F24H0001440000,c,F24H0001320000,t
20210101,20220101,F24H0001440000,c,F24H0001340000,t
20210101,20220101,F24H0001440000,c,F24H0001360000,t
20210101,20220101,F24H0001440000,c,F24H0001380000,t
20210101,20220101,F24H0001440000,c,F24H0001400000,c
20210101,20220101,F24H0001440000,c,F24H0001410000,t
20210101,20220101,F24H0001440000,c,F24H0001430000,t
20210101,20220101,F24H0001440000,c,F24H0001440000,c
20210101,20220101,F24H0001440000,c,F24H0015000000,n
20210101,20220101,F24H0001440000,c,F24H0015100000,n
20210101,20220101,F24H0001440000,c,F24H0015104000,n
20210101,20220101,F24H0001440000,c,F24H0015108000,n
20210101,20220101,F24H0001440000,c,F24H0015112000,n
20210101,20220101,F24H0001440000,c,F24H0015116000,n
20210101,20220101,F24H0001440000,c,F24H0015120000,n
20210101,20220101,F24H0001440000,c,F24H0015124000,n
20210101,20220101,F24H0001440000,c,F24H0015128000,n
20210101,20220101,F24H0001440000,c,F24H0015132000,n
20210101,20220101,F24H0001440000,c,F24H0015136000,n
20210101,20220101,F24H0001440000,c,F24H0015140000,n
20210101,20220101,F24H0001440000,c,F24H0015144000,n
20210101,20220101,F24H0001440000,c,F24H0015148000,n
20210101,20220101,F24H0001440000,c,F24H0015152000,n
20210101,20220101,F24H0001440000,c,F24H0015156000,n
20210101,20220101,F24H0001440000,c,F24H0015160000,n
20210101,20220101,F24H0001440000,c,F24H0015164000,n
20210101,20220101,F24H0001440000,c,F24H0015168000,n
20210101,20220101,F24H0001440000,c,F24H0015172000,n
20210101,20220101,F24H0001440000,c,F24H0015174000,n
20210101,20220101,F24H0001440000,c,F24H0015175000,n
20210101,20220101,F24H0001440000,c,F24H0015176000,n
20210101,20220101,F24H0001440000,c,F24H0015180000,n
20210101,20220101,F24H0001440000,c,F24H0015184000,n
20210101,20220101,F24H0001440000,c,F24H0015196000,n
20210101,20220101,F24H0001440000,c,F24H0015200000,n
20210101,20220101,F24H0001440000,c,F24H0015204000,n
20210101,20220101,F24H0001440000,c,F24H0015208000,n
20210101,20220101,F24H0001440000,c,F24H0015212000,n
20210101,20220101,F24H0001440000,c,F24H0015215000,n
20210101,20220101,F24H0001440000,c,F24H0015219000,n
20210101,20220101,F24H0001440000,c,F24H0015223000,n
20210101,20220101,F24H0001440000,c,F24H0015225000,n
20210101,20220101,F24H0001440000,c,F24H0015227000,n
20210101,20220101,F24H0001440000,c,F24H0015231000,n
20210101,20220101,F24H0001440000,c,F24H0015232000,n
20210101,20220101,F24H0001440000,c,F24H0015235000,n
20210101,20220101,F24H0001440000,c,F24H0015238000,n
20210101,20220101,F24H0001440000,c,F24H0015242000,n
20210101,20220101,F24H0001440000,c,F24H0015246000,n
20210101,20220101,F24H0001440000,c,F24H0015248000,n
20210101,20220101,F24H0001440000,c,F24H0015250000,n
20210101,20220101,F24H0001440000,c,F24H0015254000,n
20210101,20220101,F24H0001440000,c,F24H0015258000,n
20210101,20220101,F24H0001440000,c,F24H0015262000,n
20210101,20220101,F24H0001440000,c,F24H0015265000,n
20210101,20220101,F24H0001440000,c,F24H0015269000,n
20210101,20220101,F24H0001440000,c,F24H0015273000,n
20210101,20220101,F24H0001440000,c,F24H0015277000,n
20210101,20220101,F24H0001440000,c,F24H0015281000,n
20210101,20220101,F24H0001440000,c,F24H0015288000,n
20210101,20220101,F24H0001440000,c,F24H0015292000,n
20210101,20220101,F24H0001440000,c,F24H0015296000,n
20210101,20220101,F24H0001440000,c,F24H0015300000,n
20210101,20220101,F24H0001440000,c,F24H0015305000,n
20210101,20220101,F24H0001440000,c,F24H0015310000,n
20210101,20220101,F24H0001440000,c,F24H0015315000,n
20210101,20220101,F24H0001440000,c,F24H0015320000,n
20210101,20220101,F24H0001440000,c,F24H0015325000,n
20210101,20220101,F24H0001440000,c,F24H0015330000,n
20210101,20220101,F24H0001440000,c,F24H0015335000,n
20210101,20220101,F24H0001440000,c,F24H0015340000,n
20210101,20220101,F24H0001440000,c,F24H0015345000,n
20210101,20220101,F24H0001440000,c,F24H0015350000,n
20210101,20220101,F24H0001440000,c,F24H0015355000,n
20210101,20220101,F24H0001440000,c,F24H0015360000,n
20210101,20220101,F24H0001440000,c,F24H0015365000,n
20210101,20220101,F24H0001440000,c,F24H0015370000,n
20210101,20220101,F24H0001440000,c,F24H0015375000,n
20210101,20220101,F24H0001440000,c,F24H0015380000,n
20210101,20220101,F24H0001440000,c,F24H0015385000,n
20210101,20220101,F24H0001440000,c,F24H0015390000,n
20210101,20220101,F24H0001440000,c,F24H0015395000,n
20210101,20220101,F24H0001440000,c,F24H0015400000,n
20210101,20220101,F24H0001440000,c,F24H0015407000,n
20210101,20220101,F24H0001440000,c,F24H0015414000,n
20210101,20220101,F24H0001440000,c,F24H0015421000,n
20210101,20220101,F24H0001440000,c,F24H0015429000,n
20210101,20220101,F24H0001440000,c,F24H0015436000,n
20210101,20220101,F24H0001440000,c,F24H0015443000,n
20210101,20220101,F24H0001440000,c,F24H0015450000,n
20210101,20220101,F24H0001440000,c,F24H0015457000,n
20210101,20220101,F24H0001440000,c,F24H0015464000,n
20210101,20220101,F24H0001440000,c,F24H0015479000,n
20210101,20220101,F24H0001440000,c,F24H0015486000,n
20210101,20220101,F24H0001440000,c,F24H0015493000,n
20210101,20220101,F24H0001500000,c,F24H0001100000,c
20210101,20220101,F24H0001500000,c,F24H0001120000,t
20210101,20220101,F24H0001500000,c,F24H0001140000,t
20210101,20220101,F24H0001500000,c,F24H0001160000,t
20210101,20220101,F24H0001500000,c,F24H0001180000,c
20210101,20220101,F24H0001500000,c,F24H0001200000,t
20210101,20220101,F24H0001500000,c,F24H0001220000,c
20210101,20220101,F24H0001500000,c,F24H0001240000,c
20210101,20220101,F24H0001500000,c,F24H0001260000,t
20210101,20220101,F24H0001500000,c,F24H0001280000,t
20210101,20220101,F24H0001500000,c,F24H0001300000,t
20210101,20220101,F24H0001500000,c,F24H0001320000,t
20210101,20220101,F24H0001500000,c,F24H0001500000,c
20210101,20220101,F24H0001500000,c,F24H0015000000,n
20210101,20220101,F24H0001500000,c,F24H0015100000,n
20210101,20220101,F24H0001500000,c,F24H0015104000,n
20210101,20220101,F24H0001500000,c,F24H0015108000,n
20210101,20220101,F24H0001500000,c,F24H0015112000,n
20210101,20220101,F24H0001500000,c,F24H0015116000,n
20210101,20220101,F24H0001500000,c,F24H0015120000,n
20210101,20220101,F24H0001500000,c,F24H0015124000,n
20210101,20220101,F24H0001500000,c,F24H0015128000,n
20210101,20220101,F24H0001500000,c,F24H0015132000,n
20210101,20220101,F24H0001500000,c,F24H0015136000,n
20210101,20220101,F24H0001500000,c,F24H0015140000,n
20210101,20220101,F24H0001500000,c,F24H0015144000,n
20210101,20220101,F24H0001500000,c,F24H0015148000,n
20210101,20220101,F24H0001500000,c,F24H0015152000,n
20210101,20220101,F24H0001500000,c,F24H0015156000,n
20210101,20220101,F24H0001500000,c,F24H0015160000,n
20210101,20220101,F24H0001500000,c,F24H0015164000,n
20210101,20220101,F24H0001500000,c,F24H0015168000,n
20210101,20220101,F24H0001500000,c,F24H0015172000,n
20210101,20220101,F24H0001500000,c,F24H0015174000,n
20210101,20220101,F24H0001500000,c,F24H0015175000,n
20210101,20220101,F24H0001500000,c,F24H0015176000,n
20210101,20220101,F24H0001500000,c,F24H0015180000,n
20210101,20220101,F24H0001500000,c,F24H0015184000,n
20210101,20220101,F24H0001500000,c,F24H0015196000,n
20210101,20220101,F24H0001500000,c,F24H0015200000,n
20210101,20220101,F24H0001500000,c,F24H0015204000,n
20210101,20220101,F24H0001500000,c,F24H0015208000,n
20210101,20220101,F24H0001500000,c,F24H0015212000,n
20210101,20220101,F24H0001500000,c,F24H0015215000,n
20210101,20220101,F24H0001500000,c,F24H0015219000,n
20210101,20220101,F24H0001500000,c,F24H0015223000,n
20210101,20220101,F24H0001500000,c,F24H0015225000,n
20210101,20220101,F24H0001500000,c,F24H0015227000,n
20210101,20220101,F24H0001500000,c,F24H0015231000,n
20210101,20220101,F24H0001500000,c,F24H0015232000,n
20210101,20220101,F24H0001500000,c,F24H0015235000,n
20210101,20220101,F24H0001500000,c,F24H0015238000,n
20210101,20220101,F24H0001500000,c,F24H0015242000,n
20210101,20220101,F24H0001500000,c,F24H0015246000,n
20210101,20220101,F24H0001500000,c,F24H0015248000,n
20210101,20220101,F24H0001500000,c,F24H0015250000,n
20210101,20220101,F24H0001500000,c,F24H0015254000,n
20210101,20220101,F24H0001500000,c,F24H0015258000,n
20210101,20220101,F24H0001500000,c,F24H0015262000,n
20210101,20220101,F24H0001500000,c,F24H0015265000,n
20210101,20220101,F24H0001500000,c,F24H0015269000,n
20210101,20220101,F24H0001500000,c,F24H0015273000,n
20210101,20220101,F24H0001500000,c,F24H0015277000,n
20210101,20220101,F24H0001500000,c,F24H0015281000,n
20210101,20220101,F24H0001500000,c,F24H0015288000,n
20210101,20220101,F24H0001500000,c,F24H0015292000,n
20210101,20220101,F24H0001500000,c,F24H0015296000,n
20210101,20220101,F24H0001500000,c,F24H0015300000,n
20210101,20220101,F24H0001500000,c,F24H0015305000,n
20210101,20220101,F24H0001500000,c,F24H0015310000,n
20210101,20220101,F24H0001500000,c,F24H0015315000,n
20210101,20220101,F24H0001500000,c,F24H0015320000,n
20210101,20220101,F24H0001500000,c,F24H0015325000,n
20210101,20220101,F24H0001500000,c,F24H0015330000,n
20210101,20220101,F24H0001500000,c,F24H0015335000,n
20210101,20220101,F24H0001500000,c,F24H0015340000,n
20210101,20220101,F24H0001500000,c,F24H0015345000,n
20210101,20220101,F24H0001500000,c,F24H0015350000,n
20210101,20220101,F24H0001500000,c,F24H0015355000,n
20210101,20220101,F24H0001500000,c,F24H0015360000,n
20210101,20220101,F24H0001500000,c,F24H0015365000,n
20210101,20220101,F24H0001500000,c,F24H0015370000,n
20210101,20220101,F24H0001500000,c,F24H0015375000,n
20210101,20220101,F24H0001500000,c,F24H0015380000,n
20210101,20220101,F24H0001500000,c,F24H0015385000,n
20210101,20220101,F24H0001500000,c,F24H0015390000,n
20210101,20220101,F24H0001500000,c,F24H0015395000,n
20210101,20220101,F24H0001500000,c,F24H0015400000,n
20210101,20220101,F24H0001500000,c,F24H0015407000,n
20210101,20220101,F24H0001500000,c,F24H0015414000,n
20210101,20220101,F24H0001500000,c,F24H0015421000,n
20210101,20220101,F24H0001500000,c,F24H0015429000,n
20210101,20220101,F24H0001500000,c,F24H0015436000,n
20210101,20220101,F24H0001500000,c,F24H0015443000,n
20210101,20220101,F24H0001500000,c,F24H0015450000,n
20210101,20220101,F24H0001500000,c,F24H0015457000,n
20210101,20220101,F24H0001500000,c,F24H0015464000,n
20210101,20220101,F24H0001500000,c,F24H0015479000,n
20210101,20220101,F24H0001500000,c,F24H0015486000,n
20210101,20220101,F24H0001500000,c,F24H0015493000,n
20210101,20220101,F24H0003120000,c,F24H0003020000,c
20210101,20220101,F24H0003120000,c,F24H0003040000,c
20210101,20220101,F24H0003120000,c,F24H0003060000,t
20210101,20220101,F24H0003120000,c,F24H0003080000,t
20210101,20220101,F24H0003120000,c,F24H0003100000,t
20210101,20220101,F24H0003120000,c,F24H0003120000,c
20210101,20220101,F24H0003120000,c,F24H0015000000,n
20210101,20220101,F24H0003120000,c,F24H0015100000,n
20210101,20220101,F24H0003120000,c,F24H0015104000,n
20210101,20220101,F24H0003120000,c,F24H0015108000,n
20210101,20220101,F24H0003120000,c,F24H0015112000,n
20210101,20220101,F24H0003120000,c,F24H0015116000,n
20210101,20220101,F24H0003120000,c,F24H0015120000,n
20210101,20220101,F24H0003120000,c,F24H0015124000,n
20210101,20220101,F24H0003120000,c,F24H0015128000,n
20210101,20220101,F24H0003120000,c,F24H0015132000,n
20210101,20220101,F24H0003120000,c,F24H0015136000,n
20210101,20220101,F24H0003120000,c,F24H0015140000,n
20210101,20220101,F24H0003120000,c,F24H0015144000,n
20210101,20220101,F24H0003120000,c,F24H0015148000,n
20210101,20220101,F24H0003120000,c,F24H0015152000,n
20210101,20220101,F24H0003120000,c,F24H0015156000,n
20210101,20220101,F24H0003120000,c,F24H0015160000,n
20210101,20220101,F24H0003120000,c,F24H0015164000,n
20210101,20220101,F24H0003120000,c,F24H0015168000,n
20210101,20220101,F24H0003120000,c,F24H0015172000,n
20210101,20220101,F24H0003120000,c,F24H0015174000,n
20210101,20220101,F24H0003120000,c,F24H0015175000,n
20210101,20220101,F24H0003120000,c,F24H0015176000,n
20210101,20220101,F24H0003120000,c,F24H0015180000,n
20210101,20220101,F24H0003120000,c,F24H0015184000,n
20210101,20220101,F24H0003120000,c,F24H0015196000,n
20210101,20220101,F24H0003120000,c,F24H0015200000,n
20210101,20220101,F24H0003120000,c,F24H0015204000,n
20210101,20220101,F24H0003120000,c,F24H0015208000,n
20210101,20220101,F24H0003120000,c,F24H0015212000,n
20210101,20220101,F24H0003120000,c,F24H0015215000,n
20210101,20220101,F24H0003120000,c,F24H0015219000,n
20210101,20220101,F24H0003120000,c,F24H0015223000,n
20210101,20220101,F24H0003120000,c,F24H0015225000,n
20210101,20220101,F24H0003120000,c,F24H0015227000,n
20210101,20220101,F24H0003120000,c,F24H0015231000,n
20210101,20220101,F24H0003120000,c,F24H0015232000,n
20210101,20220101,F24H0003120000,c,F24H0015235000,n
20210101,20220101,F24H0003120000,c,F24H0015238000,n
20210101,20220101,F24H0003120000,c,F24H0015242000,n
20210101,20220101,F24H0003120000,c,F24H0015246000,n
20210101,20220101,F24H0003120000,c,F24H0015248000,n
20210101,20220101,F24H0003120000,c,F24H0015250000,n
20210101,20220101,F24H0003120000,c,F24H0015254000,n
20210101,20220101,F24H0003120000,c,F24H0015258000,n
20210101,20220101,F24H0003120000,c,F24H0015262000,n
20210101,20220101,F24H0003120000,c,F24H0015265000,n
20210101,20220101,F24H0003120000,c,F24H0015269000,n
20210101,20220101,F24H0003120000,c,F24H0015273000,n
20210101,20220101,F24H0003120000,c,F24H0015277000,n
20210101,20220101,F24H0003120000,c,F24H0015281000,n
20210101,20220101,F24H0003120000,c,F24H0015288000,n
20210101,20220101,F24H0003120000,c,F24H0015292000,n
20210101,20220101,F24H0003120000,c,F24H0015296000,n
20210101,20220101,F24H0003120000,c,F24H0015300000,n
20210101,20220101,F24H0003120000,c,F24H0015305000,n
20210101,20220101,F24H0003120000,c,F24H0015310000,n
20210101,20220101,F24H0003120000,c,F24H0015315000,n
20210101,20220101,F24H0003120000,c,F24H0015320000,n
20210101,20220101,F24H0003120000,c,F24H0015325000,n
20210101,20220101,F24H0003120000,c,F24H0015330000,n
20210101,20220101,F24H0003120000,c,F24H0015335000,n
20210101,20220101,F24H0003120000,c,F24H0015340000,n
20210101,20220101,F24H0003120000,c,F24H0015345000,n
20210101,20220101,F24H0003120000,c,F24H0015350000,n
20210101,20220101,F24H0003120000,c,F24H0015355000,n
20210101,20220101,F24H0003120000,c,F24H0015360000,n
20210101,20220101,F24H0003120000,c,F24H0015365000,n
20210101,20220101,F24H0003120000,c,F24H0015370000,n
20210101,20220101,F24H0003120000,c,F24H0015375000,n
20210101,20220101,F24H0003120000,c,F24H0015380000,n
20210101,20220101,F24H0003120000,c,F24H0015385000,n
20210101,20220101,F24H0003120000,c,F24H0015390000,n
20210101,20220101,F24H0003120000,c,F24H0015395000,n
20210101,20220101,F24H0003120000,c,F24H0015400000,n
20210101,20220101,F24H0003120000,c,F24H0015407000,n
20210101,20220101,F24H0003120000,c,F24H0015414000,n
20210101,20220101,F24H0003120000,c,F24H0015421000,n
20210101,20220101,F24H0003120000,c,F24H0015429000,n
20210101,20220101,F24H0003120000,c,F24H0015436000,n
20210101,20220101,F24H0003120000,c,F24H0015443000,n
20210101,20220101,F24H0003120000,c,F24H0015450000,n
20210101,20220101,F24H0003120000,c,F24H0015457000,n
20210101,20220101,F24H0003120000,c,F24H0015464000,n
20210101,20220101,F24H0003120000,c,F24H0015479000,n
20210101,20220101,F24H0003120000,c,F24H0015486000,n
20210101,20220101,F24H0003120000,c,F24H0015493000,n
20210101,20220101,F24H0007000000,c,F24H0001000000,c
20210101,20220101,F24H0007000000,c,F24H0001060000,t
20210101,20220101,F24H0007000000,c,F24H0001080000,t
20210101,20220101,F24H0007000000,c,F24H0001100000,c
20210101,20220101,F24H0007000000,c,F24H0001120000,t
20210101,20220101,F24H0007000000,c,F24H0001140000,t
20210101,20220101,F24H0007000000,c,F24H0001160000,t
20210101,20220101,F24H0007000000,c,F24H0001180000,c
20210101,20220101,F24H0007000000,c,F24H0001200000,t
20210101,20220101,F24H0007000000,c,F24H0001220000,c
20210101,20220101,F24H0007000000,c,F24H0001240000,c
20210101,20220101,F24H0007000000,c,F24H0001260000,t
20210101,20220101,F24H0007000000,c,F24H0001280000,t
20210101,20220101,F24H0007000000,c,F24H0001300000,t
20210101,20220101,F24H0007000000,c,F24H0001320000,t
20210101,20220101,F24H0007000000,c,F24H0001340000,t
20210101,20220101,F24H0007000000,c,F24H0001360000,t
20210101,20220101,F24H0007000000,c,F24H0001380000,t
20210101,20220101,F24H0007000000,c,F24H0001400000,c
20210101,20220101,F24H0007000000,c,F24H0001410000,t
20210101,20220101,F24H0007000000,c,F24H0001430000,t
20210101,20220101,F24H0007000000,c,F24H0001440000,c
20210101,20220101,F24H0007000000,c,F24H0001460000,t
20210101,20220101,F24H0007000000,c,F24H0001480000,t
20210101,20220101,F24H0007000000,c,F24H0001500000,c
20210101,20220101,F24H0007000000,c,F24H0001520000,t
20210101,20220101,F24H0007000000,c,F24H0001540000,n
20210101,20220101,F24H0007000000,c,F24H0003000000,t
20210101,20220101,F24H0007000000,c,F24H0003020000,c
20210101,20220101,F24H0007000000,c,F24H0003040000,c
20210101,20220101,F24H0007000000,c,F24H0003060000,t
20210101,20220101,F24H0007000000,c,F24H0003080000,t
20210101,20220101,F24H0007000000,c,F24H0003100000,t
20210101,20220101,F24H0007000000,c,F24H0003120000,c
20210101,20220101,F24H0007000000,c,F24H0007000000,c
20210101,20220101,F24H0007000000,c,F24H0015000000,n
20210101,20220101,F24H0007000000,c,F24H0015100000,n
20210101,20220101,F24H0007000000,c,F24H0015104000,n
20210101,20220101,F24H0007000000,c,F24H0015108000,n
20210101,20220101,F24H0007000000,c,F24H0015112000,n
20210101,20220101,F24H0007000000,c,F24H0015116000,n
20210101,20220101,F24H0007000000,c,F24H0015120000,n
20210101,20220101,F24H0007000000,c,F24H0015124000,n
20210101,20220101,F24H0007000000,c,F24H0015128000,n
20210101,20220101,F24H0007000000,c,F24H0015132000,n
20210101,20220101,F24H0007000000,c,F24H0015136000,n
20210101,20220101,F24H0007000000,c,F24H0015140000,n
20210101,20220101,F24H0007000000,c,F24H0015144000,n
20210101,20220101,F24H0007000000,c,F24H0015148000,n
20210101,20220101,F24H0007000000,c,F24H0015152000,n
20210101,20220101,F24H0007000000,c,F24H0015156000,n
20210101,20220101,F24H0007000000,c,F24H0015160000,n
20210101,20220101,F24H0007000000,c,F24H0015164000,n
20210101,20220101,F24H0007000000,c,F24H0015168000,n
20210101,20220101,F24H0007000000,c,F24H0015172000,n
20210101,20220101,F24H0007000000,c,F24H0015174000,n
20210101,20220101,F24H0007000000,c,F24H0015175000,n
20210101,20220101,F24H0007000000,c,F24H0015176000,n
20210101,20220101,F24H0007000000,c,F24H0015180000,n
20210101,20220101,F24H0007000000,c,F24H0015184000,n
20210101,20220101,F24H0007000000,c,F24H0015196000,n
20210101,20220101,F24H0007000000,c,F24H0015200000,n
